,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5471,7088.0,10.19527,0.65716255,0.2306897,57.010967,0.13598372,47.518238,345.53342,1.0244733,3.9029262,0.9370935,10.299463,3.0
5472,11256.0,12.460576,1.4689981,0.8474044,38.67476,0.14868416,211.15173,313.81845,1.00799,4.0060277,1.2163979,11.143865,3.0
5473,11565.0,9.632351,0.27300265,0.92988616,56.46264,0.15583597,5.0730357,119.109726,1.0335523,3.0368207,1.9473771,12.934403,3.0
5474,3550.0,8.418135,1.5354338,0.74585915,9.60371,0.38525888,241.22408,288.05258,0.99566096,3.9236763,0.7776835,10.01196,3.0
5475,6093.0,6.4325733,0.2586894,1.0769241,51.578163,0.08978228,84.269775,239.51326,1.0033127,2.8239276,1.534272,12.488885,5.0
5476,13297.0,8.292452,0.298554,1.5588828,40.637363,0.18314692,11.6751,196.87172,1.0222082,2.8526275,1.7957617,13.119026,3.0
5477,13785.0,7.249731,1.0371492,1.1060165,35.12003,0.32366768,93.66204,221.79526,1.0280013,3.2650366,1.8581396,11.905581,7.0
5478,4653.0,9.037095,0.6863017,1.2753911,35.542946,0.08252321,140.08936,338.5608,1.0323673,3.5228033,1.8015838,13.259765,3.0
5479,2914.0,14.64688,1.2522624,0.90585905,26.82413,0.13950643,48.71499,359.48474,0.99283844,3.3750975,1.9155831,10.926161,3.0
5480,10618.0,12.085521,0.4920612,1.2612444,60.99306,0.031256665,61.459587,294.23715,1.0349635,4.005294,0.7179945,11.4162855,3.0
5481,7030.0,9.490088,0.8615569,0.46118268,62.929394,0.18409398,32.039654,325.2699,1.0244248,3.8618207,0.53455377,10.554461,3.0
5482,9580.0,6.859558,0.91928625,0.63624614,64.00364,0.17260061,7.0223064,387.57043,1.0355142,3.9417026,0.8487916,10.073213,3.0
5483,4250.0,12.775639,1.342412,1.2048436,8.350431,0.33075133,228.77797,298.15894,0.9972978,3.6957335,1.2343572,12.832577,5.0
5484,1819.0,14.397604,1.1889555,0.88037235,23.177095,0.19367759,179.83162,337.20016,0.9950811,3.7075791,0.986386,9.838687,6.0
5485,3597.0,6.896399,0.13490728,0.55152744,51.29991,0.14891642,244.78326,117.031494,1.0347099,3.0093045,0.4244129,12.741087,3.0
5486,10552.0,10.468003,0.5150167,1.3144912,50.71018,0.10797565,93.247696,346.41153,1.023826,3.9077947,1.303078,11.767459,3.0
5487,5094.0,11.340752,0.10927684,0.15911585,59.583263,0.051436275,7.3853693,133.01674,1.0373518,2.7859018,1.7754598,12.315379,3.0
5488,5135.0,7.7618656,1.181805,0.59702873,18.92117,0.46468836,204.65378,334.55566,1.030051,3.9455838,0.58485436,12.816759,3.0
5489,1573.0,9.908481,0.908782,0.59716314,47.516647,0.34441206,28.1421,329.8542,1.0085379,3.599472,1.4129623,10.999521,3.0
5490,9251.0,7.7219105,0.787045,1.4532449,29.78341,0.13019699,18.795664,210.68759,1.0058872,3.0755935,1.7729478,10.182274,3.0
5491,4723.0,11.904197,0.9533406,0.96487314,37.359196,0.23029141,242.55675,131.58783,1.02408,3.3221235,1.5616156,13.86482,5.0
5492,13654.0,7.1801376,0.41879272,1.3488495,8.635604,0.42558226,79.19536,159.39876,1.001882,2.773494,0.97810704,12.360361,7.0
5493,6702.0,5.8798504,0.4753682,0.35125598,52.536457,0.36137888,167.16052,204.41342,1.0219116,3.1321268,0.40552723,12.337426,4.0
5494,8815.0,7.1209917,0.10173175,0.709371,53.86285,0.080889985,45.586124,110.55878,1.0225979,2.731388,1.5160842,13.832757,4.0
5495,5097.0,13.537201,1.5265921,1.1716174,3.2449183,0.506557,239.0874,349.33557,0.9954269,3.9836075,0.90230495,11.667253,3.0
5496,11235.0,8.322253,0.21630704,1.4314456,61.408928,0.111000575,27.635359,286.39023,1.0362917,3.1917727,1.7068535,9.902372,3.0
5497,12346.0,12.549719,1.300858,0.9581033,5.2833414,0.58212346,142.41443,149.4637,1.0089399,3.57069,1.7708701,13.048976,4.0
5498,9848.0,6.835535,1.2033125,0.22173122,44.71576,0.39063445,97.42592,298.58215,1.0066379,3.4920974,1.2774305,11.760472,3.0
5499,10066.0,7.1995554,0.28493372,0.7196332,51.778057,0.09228194,13.718018,235.00302,1.0380206,3.9780748,1.7890627,12.804394,3.0
5500,10284.0,10.464137,1.3279268,0.65889084,24.242155,0.20896257,216.1275,284.2544,1.0057733,3.9603403,0.55162215,11.633522,3.0
5501,12096.0,9.616167,0.85106456,0.8659663,54.549183,0.16688177,241.90819,226.30461,1.0337176,3.978955,0.42980283,13.017404,4.0
5502,7303.0,8.763156,1.5359268,0.19127692,12.247344,0.588275,193.85101,121.355545,0.9955163,3.8563886,0.7928057,9.904858,4.0
5503,5861.0,8.093935,0.4046731,0.02993647,64.745766,0.28757036,35.93906,217.20789,1.03172,2.7427316,0.7273188,12.594376,3.0
5504,4928.0,15.184023,0.7995125,1.1896148,54.317905,0.07458208,22.130274,384.37076,1.0139544,3.3986244,1.9650071,10.565863,3.0
5505,7515.0,11.049619,1.2873749,1.2955122,14.852522,0.2664738,258.47406,242.99992,1.0296495,3.9569857,0.32044327,12.155041,3.0
5506,3707.0,9.272079,1.428878,0.52797866,14.041938,0.5850612,262.08328,97.500824,0.9933187,3.7707555,0.31258518,10.894358,6.0
5507,5095.0,9.7189,0.4726236,1.3362527,31.527308,0.5326168,277.91077,283.81723,1.0114232,3.338925,0.44151372,11.598982,4.0
5508,8133.0,13.116841,1.5342386,0.67070204,12.011048,0.5259508,213.28735,323.85922,0.9990572,3.9994895,0.7237598,9.10409,4.0
5509,5613.0,11.708156,0.8080357,0.53994304,47.120106,0.1952809,92.90188,254.51317,1.0035237,3.0965774,1.2622436,12.094737,4.0
5510,8068.0,11.478749,0.6136377,0.55680954,60.285545,0.07031988,123.514046,372.47516,1.0296015,3.86646,1.1583618,10.580219,3.0
5511,4520.0,7.556339,0.53666914,0.35726458,45.741714,0.54795355,185.31984,229.94846,1.0235704,2.8703942,0.57380396,11.041836,4.0
5512,3699.0,14.771473,0.93625224,1.2840567,48.878498,0.15675919,34.530125,365.27457,0.99894714,3.406911,1.8830986,10.477767,3.0
5513,5844.0,9.716204,1.403389,0.75137454,4.317334,0.5609869,270.55557,84.53385,1.004376,3.7837696,1.0918087,13.400737,4.0
5514,7521.0,9.849543,0.8912424,0.63876677,63.13393,0.16528279,31.803106,399.46423,1.0142868,3.6066487,1.5772228,9.869492,3.0
5515,8225.0,8.171302,1.0131897,0.9123264,47.157494,0.2529561,106.66116,318.41415,1.0198381,3.4193125,1.3850936,12.439273,3.0
5516,6532.0,8.581061,0.95759,0.16298369,22.93653,0.5571443,149.83734,190.82776,1.0064956,3.1292586,1.6371522,11.529549,4.0
5517,13227.0,12.043245,0.9692565,1.0813472,37.7236,0.2316011,93.00589,362.24167,1.0012673,3.7752583,0.48609596,10.395716,3.0
5518,9427.0,13.231904,1.4132092,0.4026091,40.474377,0.41549835,97.4353,388.06503,0.9958536,3.520784,0.991974,10.199231,3.0
5519,9111.0,8.543234,0.76970875,1.4026346,47.723377,0.25370404,75.602036,207.7091,1.0107605,3.1092255,1.258443,11.624052,3.0
5520,10608.0,7.281043,0.30071646,1.0799121,42.781784,0.07240267,167.3799,275.505,1.0226508,2.9790437,1.46814,12.078146,3.0
5521,13894.0,7.3810897,0.93904567,0.9286368,36.3447,0.34763673,100.01785,328.5049,1.010155,2.9263961,1.3264954,11.343795,7.0
5522,1411.0,10.888063,0.6792221,1.0267403,55.87644,0.11963448,52.093678,357.61215,1.0236905,3.9449415,1.4138427,11.839108,3.0
5523,12286.0,6.5071163,0.34519503,1.4798192,44.092747,0.20300119,34.059853,169.99825,1.033707,3.3583546,1.7380213,10.8942585,3.0
5524,9991.0,12.357973,1.4438972,0.3888962,40.424652,0.2797258,52.086227,380.6051,0.9990614,3.930426,1.1142553,9.36451,3.0
5525,2926.0,7.2318316,0.8314585,1.0988971,56.715427,0.25485176,20.116497,206.93619,1.0177443,3.7452278,0.76916814,11.16728,3.0
5526,6472.0,6.1639414,0.8305361,0.9736568,62.71475,0.2543975,67.9097,288.107,1.0283169,3.795164,0.5518289,11.530702,3.0
5527,4002.0,6.231492,0.20460539,1.5098871,15.483973,0.03778476,43.003746,199.09964,1.0206666,2.9640882,1.691392,13.673456,3.0
5528,6446.0,11.059161,1.1805656,1.3668239,46.194035,0.24599555,43.346966,369.1157,1.0235159,3.918011,1.7684654,10.845187,3.0
5529,5267.0,12.690963,1.1123617,0.42820933,29.120188,0.4250601,249.39874,129.09732,1.019228,3.760592,0.5846128,12.11375,4.0
5530,1279.0,10.057479,1.3390784,1.0539821,12.201839,0.544223,241.65628,238.06435,1.014422,3.9085095,1.4958537,11.849205,6.0
5531,3660.0,8.064412,0.61262923,0.40403664,57.187073,0.21911067,96.13003,299.64243,1.0166869,3.7487109,1.1269284,12.21823,3.0
5532,2090.0,12.458521,0.9282563,0.7333343,56.821953,0.124138035,127.47508,387.27353,1.009744,3.8505754,1.0110208,10.070783,3.0
5533,1992.0,6.243239,0.3655748,0.3021024,46.944336,0.1570711,197.27298,269.4558,1.0258174,2.9703274,0.7872896,13.179118,3.0
5534,4410.0,7.619978,0.9302745,0.7029142,54.731117,0.36626747,11.557142,221.96767,1.0133326,3.828272,1.2065475,11.527948,3.0
5535,8620.0,10.905962,1.3997251,0.42591172,27.389025,0.5581136,240.3314,154.86217,1.0026516,3.9190207,0.6823627,10.608051,4.0
5536,554.0,7.774583,0.48569995,1.0659379,47.056435,0.06479541,25.447546,245.37134,1.0338044,3.6878319,1.9790276,12.055325,3.0
5537,8760.0,11.907619,0.67772007,1.3499882,60.311615,0.06319464,66.82508,390.62872,1.0330575,3.940284,1.8909016,11.59026,3.0
5538,938.0,12.101591,0.5715244,0.11461914,63.193764,0.027336268,44.11695,266.08926,1.0248232,2.8908122,1.9709917,13.7354,3.0
5539,3743.0,9.990976,0.6839467,0.52190167,58.725452,0.2754236,51.65474,347.05072,1.0128087,3.3212106,0.48250902,11.098114,3.0
5541,6382.0,10.622399,1.1333542,1.230532,40.32479,0.22627375,51.168682,329.66165,0.99674064,2.9779816,1.4130914,12.34545,3.0
5542,10185.0,10.760749,1.3319951,0.9369075,25.365948,0.46369144,160.58356,335.0483,1.0088794,3.7886071,1.0587738,9.54031,3.0
5543,12874.0,11.386081,0.5446926,0.121656,64.93421,0.048564628,6.308258,405.91586,1.0314227,3.821169,1.5472274,10.016689,3.0
5544,4944.0,12.545384,1.4991992,0.47171885,6.889903,0.4547139,243.71288,238.53445,0.99508566,3.991316,0.29035318,10.198253,6.0
5545,7140.0,5.3077707,0.1676397,0.24671675,63.445915,0.09030435,38.511143,231.21674,1.0371435,3.051034,0.60389066,12.282231,3.0
5546,9606.0,4.479702,0.09740551,0.55662864,54.788704,0.0531681,99.585976,71.49613,1.0387878,3.237895,1.2189962,13.7736,3.0
5547,12303.0,7.3508215,0.2080259,0.826527,65.166,0.091487385,16.063644,226.61177,1.0249383,2.904482,1.0103375,11.912027,3.0
5548,1129.0,6.1874356,0.2129423,0.963581,44.453194,0.026637068,9.9647045,91.397736,1.0331436,2.7644813,1.9765245,13.712928,3.0
5549,171.0,10.241029,0.5052245,0.7413556,25.605051,0.03233981,4.7238398,81.99999,1.0362537,2.789111,1.9979739,13.958853,3.0
5550,333.0,6.8955274,0.4924767,0.04134086,60.728844,0.13731954,142.72362,72.75005,1.0342914,3.5451386,0.26867664,11.874782,4.0
5551,130.0,8.81276,1.3621376,0.16259012,37.349365,0.4502388,220.03781,180.42926,1.0003558,3.8607438,0.49250323,11.682133,4.0
5552,12644.0,10.561173,0.89707893,1.1784856,34.252552,0.24338579,185.57715,290.9625,1.0135216,3.7366755,1.3157778,12.176898,4.0
5553,117.0,8.858691,0.6006363,0.8057788,59.64447,0.2276418,16.372421,345.56842,1.0170748,3.3302925,1.2660174,9.2706375,3.0
5554,12788.0,9.049836,0.8947783,0.92023575,31.774858,0.050810177,134.05005,306.3543,1.0144682,3.7616777,1.7424687,13.256366,3.0
5555,13819.0,5.508301,0.656857,1.2548528,12.351273,0.47575375,115.07007,139.80795,1.0152718,3.4513137,1.1290406,12.666892,7.0
5556,7399.0,9.097623,0.24282789,1.557897,46.250698,0.026227357,16.580965,179.6081,1.0381718,3.0100956,1.9744395,13.858824,3.0
5557,8533.0,7.182,0.703233,0.41180262,50.907898,0.43653402,263.13193,119.42362,1.0184667,3.3144805,0.89450663,11.814139,5.0
5558,5339.0,9.659437,1.4287012,0.67242736,44.709644,0.29692006,83.08693,327.87442,1.0033932,3.924742,1.6105562,11.291876,3.0
5559,6922.0,11.150375,0.30765715,1.5545264,35.517765,0.030216916,20.421907,232.36633,1.0342345,3.1734962,1.9914278,14.42492,3.0
5560,3684.0,8.241201,0.4082357,0.37425736,61.577404,0.054460872,28.922974,243.37761,1.0375273,3.1492133,1.834293,11.222958,3.0
5561,10197.0,10.028904,0.32548538,1.2369934,48.985714,0.0980677,31.634653,285.05054,1.025256,3.6445312,1.3898954,11.239509,3.0
5562,639.0,7.102989,0.46444935,0.25038338,51.45082,0.14192092,152.3812,111.146,1.0331929,3.2390246,0.8959522,14.116958,4.0
5563,2345.0,14.312162,1.2058992,0.5041389,26.421278,0.26201856,221.89795,312.9131,1.0020361,3.9533072,0.67527443,11.05374,3.0
5564,3256.0,7.8253226,1.2122136,0.111787744,19.047718,0.5469279,77.03259,266.9556,1.0150965,3.2298343,0.7583955,10.770747,3.0
5565,13870.0,9.923525,0.21195304,0.96017253,35.922157,0.23888983,34.727318,181.11896,1.0100275,2.725675,1.592276,13.799389,7.0
5566,1587.0,7.329962,0.6315001,1.1614797,46.47805,0.17491864,14.016163,217.91206,1.036999,3.982739,1.8274007,13.043878,3.0
5567,4350.0,11.827402,1.0939885,1.5375849,14.982983,0.14342615,125.04188,334.17157,1.0063572,3.4883451,1.9583614,12.905781,3.0
5568,4325.0,12.340326,1.3002417,1.1276544,39.719097,0.42207435,142.89488,376.17368,1.0106124,3.9153903,0.5848289,9.182034,3.0
5569,3828.0,9.989803,0.9993402,1.3609725,22.589281,0.17185794,123.33953,254.11688,1.0131333,3.255393,1.124687,11.778577,3.0
5570,6315.0,4.7779007,0.12023398,0.43623382,65.483406,0.061066035,3.6392074,237.68643,1.0388281,3.0559902,0.7336136,11.123683,3.0
5571,619.0,6.2830915,0.16029388,1.2387974,53.945255,0.2686162,77.94479,123.27708,1.036821,2.9819517,1.3649731,12.900079,4.0
5572,8438.0,9.994399,0.57273227,0.68680334,63.94722,0.07971479,33.81771,387.7167,1.0345733,3.9795268,0.61333334,11.457314,3.0
5573,1508.0,6.1553864,0.3068031,0.69102037,63.456448,0.27500403,38.768284,225.853,1.0356157,3.3916397,1.210257,10.579057,3.0
5574,10281.0,10.933586,1.1334739,0.95480996,48.860897,0.32004258,45.987953,375.4865,1.0217167,3.798698,1.0735444,9.322307,3.0
5575,12229.0,11.512915,0.90694046,0.88378036,39.27659,0.47847447,250.53522,138.79124,1.0149952,3.7878728,1.170732,12.425462,4.0
5576,447.0,10.896907,1.112657,0.82666343,33.835613,0.24975145,181.0349,258.16083,0.99718285,3.8116531,0.915226,10.635991,3.0
5577,1694.0,5.2410326,0.24218859,1.0118312,62.78438,0.17605494,5.8123584,188.04181,1.0314415,3.6000257,1.5241374,10.668735,3.0
5578,12732.0,6.460559,0.08123262,0.7343906,40.77329,0.11536957,104.00388,10.324275,1.0385317,2.7200603,1.0365273,14.032773,4.0
5579,10572.0,8.503204,0.59510505,0.9543278,55.8352,0.043361064,84.36017,238.44142,1.0036074,3.5011163,1.6136249,12.909996,4.0
5580,7655.0,5.812659,0.26576397,0.2279692,56.598347,0.36611703,53.29676,152.54121,1.031708,2.7821133,1.2751564,9.907543,3.0
5581,2052.0,11.442032,1.080788,0.067753695,2.5799277,0.6083779,286.32767,17.41898,0.99244225,3.9564312,0.24474767,10.233364,6.0
5582,12541.0,9.823412,1.4446596,0.30733207,28.01968,0.33301336,192.9231,279.19702,0.992853,3.949488,0.3243643,10.324216,3.0
5583,82.0,11.671139,1.4875283,1.1421907,26.428782,0.53927904,176.22755,405.05527,1.0033056,3.970509,0.9011361,9.1096945,3.0
5584,9607.0,6.5280504,0.16454694,1.359265,63.75878,0.045021746,4.951448,254.62073,1.0372365,3.650921,1.6530876,11.332414,3.0
5585,11906.0,8.821417,0.3203367,1.1608611,37.903645,0.39312574,204.13164,133.35686,1.016528,3.0212135,1.5441533,12.536798,5.0
5586,9479.0,11.341173,1.325148,1.5036099,16.114761,0.31902716,129.11737,339.75885,1.0024033,3.4162338,1.615534,13.034508,4.0
5587,10659.0,8.406438,1.0415924,1.3845057,32.68518,0.23351806,178.28394,168.96783,1.0236045,3.1468434,0.86113083,10.199407,3.0
5588,9082.0,9.989755,0.83596003,1.2846674,27.725883,0.12197133,68.129715,234.91936,1.0177019,3.1313472,1.8772652,10.127243,3.0
5589,4676.0,9.318427,1.4013767,1.216832,39.041584,0.42865062,58.448856,337.22592,1.0008707,3.6758392,1.447234,10.125648,3.0
5590,1970.0,8.222525,0.46091115,0.0528981,57.681973,0.1459635,19.741055,212.06947,1.0349485,2.8276854,1.426539,13.3739805,3.0
5591,2949.0,5.484646,0.14925662,0.2653196,65.17898,0.06337138,25.386217,205.29346,1.0298618,3.0650492,1.3508508,12.197921,3.0
5592,8986.0,10.245966,1.4881111,0.7606838,25.911915,0.4242158,112.141205,372.13394,0.99429566,3.8570914,1.3473135,9.636544,3.0
5593,12695.0,6.0478168,0.11403007,1.2085022,41.584137,0.01880696,1.743494,30.46247,1.0377644,2.731898,1.9918596,13.371066,3.0
5594,2814.0,8.024822,0.72233546,0.5907971,44.162285,0.2300307,151.78549,121.01831,1.0292968,3.7165203,0.76917076,13.679829,4.0
5595,10944.0,8.501522,0.2986074,1.1875515,58.05046,0.1101172,54.319935,211.2626,1.0199475,3.1557348,1.1785678,12.230193,4.0
5596,6694.0,9.634908,0.88867897,0.708032,40.390377,0.49609974,26.333706,358.91678,1.0227922,3.410432,1.1552889,10.223503,3.0
5597,4359.0,8.915171,0.8295653,0.47149682,33.96088,0.36303768,93.30018,325.88257,1.0316142,3.6848388,1.8659186,12.008423,3.0
5598,10896.0,7.861768,0.42896366,0.8298862,55.578625,0.15012255,56.38054,334.93845,1.0223408,3.2091103,1.4612457,11.368039,3.0
5599,378.0,6.8561583,1.065423,1.160342,10.892442,0.46609303,161.70601,212.9019,1.019207,2.8882172,1.9038899,12.399432,5.0
5600,5205.0,9.948574,0.3227182,1.4637415,55.968605,0.09821524,10.814116,306.82538,1.0321932,3.7217736,1.580391,11.312176,3.0
5601,4174.0,4.2103753,0.12809205,0.011833756,65.60823,0.13757901,25.00272,122.72356,1.0388539,3.189893,0.29507,12.8249445,4.0
5602,3353.0,8.083965,0.73638594,1.2213919,36.19196,0.18148912,75.36914,274.303,1.0145172,3.1784852,1.0171001,12.182581,3.0
5603,8997.0,7.9054074,0.093721025,0.24612688,55.6893,0.26655772,287.54315,23.39956,1.035546,2.7536936,0.2757796,13.201456,5.0
5604,6289.0,7.6678133,0.1865122,0.057130538,63.478283,0.1040172,19.456627,219.97037,1.0347359,2.7990737,1.1017634,11.878201,3.0
5605,12519.0,13.030588,0.7134609,1.1300882,34.53281,0.33834508,22.045143,251.28375,1.0237192,3.6127517,1.973325,12.474589,4.0
5606,1764.0,8.273913,0.3313908,1.220285,21.319853,0.029776737,4.3971725,99.33474,1.0362507,2.8077009,1.9941618,12.924806,3.0
5607,4329.0,8.835304,0.30422848,1.2314886,55.53988,0.0456705,175.07501,160.99814,1.0168388,3.4991562,1.1006142,12.486533,5.0
5608,1522.0,7.781775,0.7963171,0.8648142,58.7573,0.18736407,7.8863974,274.0995,1.0277557,3.970665,1.381866,12.171765,3.0
5609,8568.0,9.05683,0.47371918,1.5388099,30.855978,0.29173955,11.674373,253.96428,1.0329084,3.5142262,1.8618227,13.122006,3.0
5610,7885.0,11.543352,0.52579784,1.5149926,50.503662,0.0233096,13.954799,282.48737,1.0122169,3.068791,1.9695675,12.746904,3.0
5611,4327.0,11.455967,1.5046451,0.17502768,4.77151,0.59885305,232.37914,225.10493,1.012467,3.7578516,0.42073736,8.663716,6.0
5612,1162.0,7.149678,1.0487063,0.66148126,38.665287,0.35054752,51.7488,196.2994,1.0170934,3.5533319,1.5133117,11.986971,3.0
5613,3095.0,8.506045,1.2953058,0.8259041,24.88902,0.4835583,99.801704,227.46043,1.018743,3.7459164,1.4128512,11.4209,4.0
5614,5109.0,7.128629,0.11390443,0.9048663,65.017555,0.02021713,7.8029146,130.74364,1.0387398,3.4964936,1.587658,11.731966,3.0
5615,7411.0,7.120678,0.25830236,1.1233215,60.641514,0.03366194,38.684456,237.12718,1.0321231,3.1482112,1.7577043,12.862494,3.0
5616,7359.0,7.0062203,0.21457109,0.84058344,65.37543,0.093282506,5.3243294,279.81305,1.0365623,3.6093862,0.74886954,11.077423,3.0
5617,6170.0,10.939409,1.1449461,0.6776365,58.98787,0.24674377,36.356247,402.68024,1.0118618,3.8626564,1.320195,10.786821,3.0
5618,255.0,10.937649,0.4534236,1.2280283,62.567783,0.10550108,18.546707,394.1532,1.0260534,3.9386668,0.97619474,9.696411,3.0
5619,7014.0,12.974048,1.5015302,0.9384337,7.6592627,0.39311063,109.2401,391.8343,0.99547726,3.9947014,1.2319732,10.765601,3.0
5620,3145.0,11.394522,1.3481271,1.0263528,7.1693916,0.5966642,284.2846,91.96636,1.0120783,3.9073212,0.3308191,11.244804,5.0
5621,8619.0,11.908799,1.032255,1.2615349,29.47704,0.10238153,75.905396,356.61487,1.0111513,3.0903575,1.886341,12.356904,3.0
5622,4077.0,9.852598,1.377132,1.1810651,5.492957,0.5041071,202.63213,266.86667,1.0148247,3.7949207,1.1384883,10.849137,6.0
5623,3390.0,8.218492,0.41487592,0.13266806,56.864235,0.051688127,66.711525,209.22928,1.0254455,2.9020364,1.5281535,12.17738,3.0
5624,11647.0,9.206576,1.508228,0.63152814,6.2192316,0.5792924,162.02989,256.661,1.0073631,3.9287436,0.5503192,8.876759,3.0
5625,1974.0,4.811034,0.7253028,0.83406126,41.352364,0.48426008,140.28831,268.18265,1.0137222,3.1544998,1.2795655,13.280441,5.0
5626,10593.0,10.3026085,0.5871177,1.6065207,9.762256,0.07025747,70.75795,163.67223,1.0305117,3.2786028,1.9928049,11.621579,3.0
5627,7562.0,5.6107507,0.12254202,0.050414525,63.62837,0.123614736,9.164735,88.52696,1.0388997,3.6650338,1.0083385,12.916073,4.0
5628,3739.0,6.1081243,0.72151935,0.29070842,53.173252,0.22929536,19.92574,162.25821,1.0307467,3.2377474,1.627467,11.536088,3.0
5629,6741.0,5.5589967,0.3490509,1.2968794,60.21058,0.3234827,40.563904,331.0709,1.0301367,3.206268,0.44791824,9.5313835,3.0
5630,5086.0,12.440724,0.6055356,0.26598564,16.254444,0.6006749,284.71793,45.252308,1.009429,3.3183768,0.28438947,10.706939,4.0
5631,1363.0,7.6763597,0.2616997,0.67079073,54.54129,0.20408595,147.39153,163.57648,1.0252191,3.1485457,1.0895836,12.613146,4.0
5632,11118.0,7.8986273,0.14300905,1.0204884,63.715115,0.020348843,39.288204,368.52423,1.0376183,3.8931506,1.0530099,12.213004,3.0
5633,2019.0,6.502854,0.115204185,0.30290592,64.04244,0.1014571,165.66695,244.6668,1.037612,3.2528334,0.93405306,12.747434,3.0
5634,6978.0,8.713181,0.8097916,1.0946431,55.21768,0.20090513,35.50191,308.36212,1.0148256,3.558766,1.5313411,11.193388,3.0
5635,13613.0,10.1547985,0.36539227,0.58176297,51.407566,0.14084506,46.26591,210.587,1.0358856,3.0513947,1.8555008,12.866097,4.0
5636,9608.0,7.991783,0.89444506,1.3214214,54.938705,0.22402143,111.99869,347.32144,1.0291762,3.5175633,1.5859805,12.537404,3.0
5637,5632.0,9.508173,0.6444902,1.2586637,65.29149,0.067415856,16.499609,400.0356,1.0325193,3.7560294,1.4832836,10.448767,3.0
5638,4979.0,9.368951,1.3145727,0.83047575,32.93182,0.33090132,37.18512,332.47195,1.0028883,3.5382857,1.1911954,11.29012,3.0
5639,5255.0,7.0604486,0.16808769,0.94672734,59.583874,0.060273413,12.491746,132.12392,1.038835,4.003179,1.4277816,13.392951,4.0
5640,10790.0,9.88625,0.551352,1.3654714,56.968548,0.09222344,24.555536,378.98953,1.0363665,3.960758,1.5413764,11.633754,3.0
5641,6243.0,11.26925,0.25959492,0.53165126,26.850191,0.39529607,252.34227,45.545166,1.0147679,2.8433046,0.78206,12.300486,4.0
5642,6757.0,5.778331,0.48663184,0.9350392,49.89877,0.23775595,116.66992,309.76837,1.0264255,2.9139633,1.1105045,12.726463,3.0
5643,861.0,9.725636,1.2538699,1.4839429,5.1524563,0.5320684,269.9037,187.77663,1.0207356,3.7537758,0.8225146,11.671569,6.0
5644,7786.0,9.228986,0.4604727,0.49986273,60.52074,0.07221839,16.357998,256.2709,1.0296892,3.4422395,1.0190297,11.702197,3.0
5645,7307.0,10.860787,0.66290253,1.1854137,39.329266,0.18501167,72.569374,324.40198,1.0136485,3.8035147,0.8443193,11.075324,3.0
5646,3551.0,7.17715,0.27936846,0.56234264,64.4821,0.08757442,9.918159,356.4137,1.010772,3.232696,0.95123094,10.327392,3.0
5647,3775.0,12.381347,0.48892295,1.3230917,47.092247,0.034779,7.806619,356.35327,1.0193882,3.2732058,1.9781992,11.529763,3.0
5648,7098.0,6.694523,0.28173426,0.56038123,61.70983,0.03819973,7.6321096,289.15314,1.0299944,2.874752,1.9439366,12.036358,3.0
5649,2369.0,8.344377,0.36158818,1.5394909,55.79457,0.10012644,56.006912,308.5162,1.0245547,3.3630948,1.4412456,12.044581,3.0
5650,3380.0,11.389885,0.34756446,1.5109465,54.71358,0.026646867,28.50304,306.553,1.0257311,3.6097457,1.9200078,12.008162,3.0
5651,11928.0,5.989252,0.10718154,0.6120725,65.010345,0.020654172,4.447774,202.48734,1.0380538,3.2524512,1.8655736,12.375409,3.0
5652,6938.0,13.202118,1.3746989,1.4425064,8.911096,0.5168076,213.59732,173.89108,0.99214536,3.8710597,1.4401183,11.088967,4.0
5653,6673.0,8.781605,0.9142144,1.2629488,45.88873,0.22932678,47.125626,311.15018,1.0205333,3.738012,1.7802062,11.222961,3.0
5654,12507.0,10.689419,0.5736017,1.2456894,58.216938,0.0943949,82.54654,308.06403,1.0291259,3.945781,1.2000139,11.4018345,3.0
5655,11956.0,7.338732,0.32201588,1.135792,40.44464,0.07300198,22.851816,249.27783,1.0296881,3.3619041,1.8522545,13.340514,3.0
5656,9934.0,6.723918,0.3043817,0.96171486,54.79866,0.054872077,174.05106,99.60366,1.0027822,3.1825764,0.5411543,12.775676,4.0
5657,8547.0,13.247716,0.85353595,1.0198717,11.379362,0.5823668,185.07495,316.5011,1.0030849,3.235162,0.95283985,9.439735,4.0
5658,4967.0,7.4846,0.11431466,0.6204166,59.85439,0.047610972,68.10169,86.671486,1.025243,3.061411,0.38614997,11.100368,4.0
5659,9405.0,12.674283,1.1066648,1.5511479,10.564469,0.12583,71.097305,279.82083,1.0104373,3.302861,1.9722401,9.790274,3.0
5660,3991.0,7.384732,1.0662107,1.0362133,61.579704,0.11492699,59.35169,351.81055,1.0365627,4.000605,0.5133345,11.252419,3.0
5661,13010.0,7.1362844,0.89854753,1.0118004,42.986473,0.37815666,104.88252,289.91968,1.0240637,3.464626,0.64011467,11.674669,3.0
5662,12328.0,11.245393,0.90180707,0.943202,19.491877,0.58178717,136.3805,196.07181,1.0170565,3.0232966,0.7993688,8.93981,6.0
5663,10940.0,7.464419,0.8279364,1.4579982,35.65875,0.05914461,6.560858,295.24295,1.0179409,3.3253353,1.8777049,12.051405,3.0
